2009-01-28::12:00:00 -0.875000E-01
2009-01-28::13:00:00 -0.787000E-01
2009-01-28::14:00:00 -0.718000E-01
2009-01-28::15:00:00 -0.685000E-01
2009-01-28::16:00:00 -0.748000E-01
2009-01-28::17:00:00 -0.961000E-01
2009-01-28::18:00:00 -0.130700    
2009-01-28::19:00:00 -0.169200    
2009-01-28::20:00:00 -0.199100    
2009-01-28::21:00:00 -0.212900    
2009-01-28::22:00:00 -0.211600    
2009-01-28::23:00:00 -0.201700    
2009-01-29::00:00:00 -0.188400    
2009-01-29::01:00:00 -0.171900    
2009-01-29::02:00:00 -0.150700    
2009-01-29::03:00:00 -0.125600    
2009-01-29::04:00:00 -0.102600    
2009-01-29::05:00:00 -0.897000E-01
2009-01-29::06:00:00 -0.898000E-01
2009-01-29::07:00:00 -0.976000E-01
2009-01-29::08:00:00 -0.102800    
2009-01-29::09:00:00 -0.976000E-01
2009-01-29::10:00:00 -0.818000E-01
2009-01-29::11:00:00 -0.617000E-01
2009-01-29::12:00:00 -0.444000E-01
2009-01-29::13:00:00 -0.319000E-01
2009-01-29::14:00:00 -0.222000E-01
2009-01-29::15:00:00 -0.140000E-01
2009-01-29::16:00:00 -0.106000E-01
2009-01-29::17:00:00 -0.184000E-01
2009-01-29::18:00:00 -0.407000E-01
2009-01-29::19:00:00 -0.734000E-01
2009-01-29::20:00:00 -0.105300    
2009-01-29::21:00:00 -0.125600    
2009-01-29::22:00:00 -0.130200    
2009-01-29::23:00:00 -0.123100    
2009-01-30::00:00:00 -0.110700    
2009-01-30::01:00:00 -0.965000E-01
2009-01-30::02:00:00 -0.798000E-01
2009-01-30::03:00:00 -0.588000E-01
2009-01-30::04:00:00 -0.362000E-01
2009-01-30::05:00:00 -0.187000E-01
2009-01-30::06:00:00 -0.129000E-01
2009-01-30::07:00:00 -0.186000E-01
2009-01-30::08:00:00 -0.285000E-01
2009-01-30::09:00:00 -0.325000E-01
2009-01-30::10:00:00 -0.255000E-01
2009-01-30::11:00:00 -0.101000E-01
2009-01-30::12:00:00  0.700000E-02
2009-01-30::13:00:00  0.208000E-01
2009-01-30::14:00:00  0.310000E-01
2009-01-30::15:00:00  0.400000E-01
2009-01-30::16:00:00  0.478000E-01
2009-01-30::17:00:00  0.496000E-01
2009-01-30::18:00:00  0.397000E-01
2009-01-30::19:00:00  0.168000E-01
2009-01-30::20:00:00 -0.127000E-01
2009-01-30::21:00:00 -0.382000E-01
2009-01-30::22:00:00 -0.516000E-01
2009-01-30::23:00:00 -0.523000E-01
2009-01-31::00:00:00 -0.453000E-01
2009-01-31::01:00:00 -0.363000E-01
2009-01-31::02:00:00 -0.266000E-01
2009-01-31::03:00:00 -0.148000E-01
2009-01-31::04:00:00 -0.200000E-03
2009-01-31::05:00:00  0.133000E-01
2009-01-31::06:00:00  0.190000E-01
2009-01-31::07:00:00  0.126000E-01
2009-01-31::08:00:00 -0.300000E-02
2009-01-31::09:00:00 -0.194000E-01
2009-01-31::10:00:00 -0.283000E-01
2009-01-31::11:00:00 -0.273000E-01
2009-01-31::12:00:00 -0.200000E-01
2009-01-31::13:00:00 -0.121000E-01
2009-01-31::14:00:00 -0.630000E-02
2009-01-31::15:00:00 -0.110000E-02
2009-01-31::16:00:00  0.530000E-02
2009-01-31::17:00:00  0.115000E-01
2009-01-31::18:00:00  0.120000E-01
2009-01-31::19:00:00  0.230000E-02
2009-01-31::20:00:00 -0.167000E-01
2009-01-31::21:00:00 -0.379000E-01
2009-01-31::22:00:00 -0.523000E-01
2009-01-31::23:00:00 -0.552000E-01
2009-02-01::00:00:00 -0.479000E-01
2009-02-01::01:00:00 -0.357000E-01
2009-02-01::02:00:00 -0.223000E-01
2009-02-01::03:00:00 -0.750000E-02
2009-02-01::04:00:00  0.100000E-01
2009-02-01::05:00:00  0.297000E-01
2009-02-01::06:00:00  0.465000E-01
2009-02-01::07:00:00  0.545000E-01
2009-02-01::08:00:00  0.520000E-01
2009-02-01::09:00:00  0.432000E-01
2009-02-01::10:00:00  0.359000E-01
2009-02-01::11:00:00  0.361000E-01
2009-02-01::12:00:00  0.443000E-01
2009-02-01::13:00:00  0.569000E-01
2009-02-01::14:00:00  0.700000E-01
2009-02-01::15:00:00  0.832000E-01
2009-02-01::16:00:00  0.983000E-01
2009-02-01::17:00:00  0.116200    
2009-02-01::18:00:00  0.133700    
2009-02-01::19:00:00  0.145300    
2009-02-01::20:00:00  0.148200    
2009-02-01::21:00:00  0.144000    
2009-02-01::22:00:00  0.139400    
2009-02-01::23:00:00  0.140500    
2009-02-02::00:00:00  0.149500    
2009-02-02::01:00:00  0.164100    
2009-02-02::02:00:00  0.180100    
2009-02-02::03:00:00  0.195900    
2009-02-02::04:00:00  0.212300    
2009-02-02::05:00:00  0.229900    
2009-02-02::06:00:00  0.246500    
2009-02-02::07:00:00  0.257100    
2009-02-02::08:00:00  0.257200    
2009-02-02::09:00:00  0.246500    
2009-02-02::10:00:00  0.229900    
2009-02-02::11:00:00  0.213500    
2009-02-02::12:00:00  0.201500    
2009-02-02::13:00:00  0.193900    
2009-02-02::14:00:00  0.188400    
2009-02-02::15:00:00  0.183900    
2009-02-02::16:00:00  0.181500    
2009-02-02::17:00:00  0.182700    
2009-02-02::18:00:00  0.187100    
2009-02-02::19:00:00  0.190900    
2009-02-02::20:00:00  0.189600    
2009-02-02::21:00:00  0.181200    
2009-02-02::22:00:00  0.167900    
2009-02-02::23:00:00  0.154600    
2009-02-03::00:00:00  0.145400    
2009-02-03::01:00:00  0.141100    
2009-02-03::02:00:00  0.140100    
2009-02-03::03:00:00  0.140500    
2009-02-03::04:00:00  0.142100    
2009-02-03::05:00:00  0.145700    
2009-02-03::06:00:00  0.150700    
2009-02-03::07:00:00  0.154300    
2009-02-03::08:00:00  0.151700    
2009-02-03::09:00:00  0.140100    
2009-02-03::10:00:00  0.120000    
2009-02-03::11:00:00  0.953000E-01
2009-02-03::12:00:00  0.708000E-01
2009-02-03::13:00:00  0.496000E-01
2009-02-03::14:00:00  0.324000E-01
2009-02-03::15:00:00  0.193000E-01
2009-02-03::16:00:00  0.111000E-01
2009-02-03::17:00:00  0.910000E-02
2009-02-03::18:00:00  0.137000E-01
2009-02-03::19:00:00  0.232000E-01
2009-02-03::20:00:00  0.336000E-01
2009-02-03::21:00:00  0.410000E-01
2009-02-03::22:00:00  0.437000E-01
2009-02-03::23:00:00  0.430000E-01
2009-02-04::00:00:00  0.415000E-01
2009-02-04::01:00:00  0.417000E-01
2009-02-04::02:00:00  0.446000E-01
2009-02-04::03:00:00  0.501000E-01
2009-02-04::04:00:00  0.580000E-01
2009-02-04::05:00:00  0.686000E-01
2009-02-04::06:00:00  0.817000E-01
2009-02-04::07:00:00  0.955000E-01
2009-02-04::08:00:00  0.106800    
2009-02-04::09:00:00  0.111900    
2009-02-04::10:00:00  0.108600    
2009-02-04::11:00:00  0.969000E-01
2009-02-04::12:00:00  0.799000E-01
2009-02-04::13:00:00  0.608000E-01
2009-02-04::14:00:00  0.432000E-01
2009-02-04::15:00:00  0.300000E-01
2009-02-04::16:00:00  0.231000E-01
2009-02-04::17:00:00  0.242000E-01
2009-02-04::18:00:00  0.336000E-01
2009-02-04::19:00:00  0.505000E-01
2009-02-04::20:00:00  0.725000E-01
2009-02-04::21:00:00  0.956000E-01
2009-02-04::22:00:00  0.116400    
2009-02-04::23:00:00  0.132300    
2009-02-05::00:00:00  0.143000    
2009-02-05::01:00:00  0.149400    
2009-02-05::02:00:00  0.154100    
2009-02-05::03:00:00  0.159100    
2009-02-05::04:00:00  0.166300    
2009-02-05::05:00:00  0.176500    
2009-02-05::06:00:00  0.189100    
2009-02-05::07:00:00  0.202800    
2009-02-05::08:00:00  0.215200    
2009-02-05::09:00:00  0.223700    
2009-02-05::10:00:00  0.225100    
2009-02-05::11:00:00  0.217300    
2009-02-05::12:00:00  0.199800    
2009-02-05::13:00:00  0.174100    
2009-02-05::14:00:00  0.144100    
2009-02-05::15:00:00  0.115200    
2009-02-05::16:00:00  0.923000E-01
2009-02-05::17:00:00  0.790000E-01
2009-02-05::18:00:00  0.762000E-01
2009-02-05::19:00:00  0.833000E-01
2009-02-05::20:00:00  0.985000E-01
2009-02-05::21:00:00  0.119100    
2009-02-05::22:00:00  0.141800    
2009-02-05::23:00:00  0.162700    
2009-02-06::00:00:00  0.178100    
2009-02-06::01:00:00  0.185600    
2009-02-06::02:00:00  0.186500    
2009-02-06::03:00:00  0.183900    
2009-02-06::04:00:00  0.182400    
2009-02-06::05:00:00  0.184900    
2009-02-06::06:00:00  0.191900    
2009-02-06::07:00:00  0.201500    
2009-02-06::08:00:00  0.211200    
2009-02-06::09:00:00  0.218800    
2009-02-06::10:00:00  0.221900    
2009-02-06::11:00:00  0.218000    
2009-02-06::12:00:00  0.203800    
2009-02-06::13:00:00  0.177600    
2009-02-06::14:00:00  0.140900    
2009-02-06::15:00:00  0.992000E-01
2009-02-06::16:00:00  0.603000E-01
2009-02-06::17:00:00  0.308000E-01
2009-02-06::18:00:00  0.139000E-01
2009-02-06::19:00:00  0.960000E-02
2009-02-06::20:00:00  0.156000E-01
2009-02-06::21:00:00  0.301000E-01
2009-02-06::22:00:00  0.505000E-01
2009-02-06::23:00:00  0.738000E-01
2009-02-07::00:00:00  0.949000E-01
2009-02-07::01:00:00  0.108400    
2009-02-07::02:00:00  0.111700    
2009-02-07::03:00:00  0.106700    
2009-02-07::04:00:00  0.991000E-01
2009-02-07::05:00:00  0.950000E-01
2009-02-07::06:00:00  0.972000E-01
2009-02-07::07:00:00  0.104800    
2009-02-07::08:00:00  0.114400    
2009-02-07::09:00:00  0.123000    
2009-02-07::10:00:00  0.129000    
2009-02-07::11:00:00  0.130700    
2009-02-07::12:00:00  0.124500    
2009-02-07::13:00:00  0.106000    
2009-02-07::14:00:00  0.731000E-01
2009-02-07::15:00:00  0.284000E-01
2009-02-07::16:00:00 -0.204000E-01
2009-02-07::17:00:00 -0.633000E-01
2009-02-07::18:00:00 -0.932000E-01
2009-02-07::19:00:00 -0.108300    
2009-02-07::20:00:00 -0.110600    
2009-02-07::21:00:00 -0.102900    
2009-02-07::22:00:00 -0.870000E-01
2009-02-07::23:00:00 -0.647000E-01
2009-02-08::00:00:00 -0.396000E-01
2009-02-08::01:00:00 -0.185000E-01
2009-02-08::02:00:00 -0.760000E-02
2009-02-08::03:00:00 -0.880000E-02
2009-02-08::04:00:00 -0.178000E-01
2009-02-08::05:00:00 -0.267000E-01
2009-02-08::06:00:00 -0.286000E-01
2009-02-08::07:00:00 -0.221000E-01
2009-02-08::08:00:00 -0.101000E-01
2009-02-08::09:00:00  0.270000E-02
2009-02-08::10:00:00  0.140000E-01
2009-02-08::11:00:00  0.229000E-01
2009-02-08::12:00:00  0.274000E-01
2009-02-08::13:00:00  0.230000E-01
2009-02-08::14:00:00  0.420000E-02
2009-02-08::15:00:00 -0.312000E-01
2009-02-08::16:00:00 -0.781000E-01
2009-02-08::17:00:00 -0.126000    
2009-02-08::18:00:00 -0.163700    
2009-02-08::19:00:00 -0.185900    
2009-02-08::20:00:00 -0.193000    
2009-02-08::21:00:00 -0.188500    
2009-02-08::22:00:00 -0.175400    
2009-02-08::23:00:00 -0.154500    
2009-02-09::00:00:00 -0.127500    
2009-02-09::01:00:00 -0.992000E-01
2009-02-09::02:00:00 -0.778000E-01
2009-02-09::03:00:00 -0.694000E-01
2009-02-09::04:00:00 -0.739000E-01
2009-02-09::05:00:00 -0.841000E-01
2009-02-09::06:00:00 -0.904000E-01
2009-02-09::07:00:00 -0.868000E-01
2009-02-09::08:00:00 -0.740000E-01
2009-02-09::09:00:00 -0.571000E-01
2009-02-09::10:00:00 -0.403000E-01
2009-02-09::11:00:00 -0.249000E-01
2009-02-09::12:00:00 -0.113000E-01
2009-02-09::13:00:00 -0.190000E-02
2009-02-09::14:00:00 -0.280000E-02
2009-02-09::15:00:00 -0.201000E-01
2009-02-09::16:00:00 -0.536000E-01
2009-02-09::17:00:00 -0.959000E-01
2009-02-09::18:00:00 -0.134100    
2009-02-09::19:00:00 -0.158300    
2009-02-09::20:00:00 -0.165400    
2009-02-09::21:00:00 -0.158500    
2009-02-09::22:00:00 -0.142300    
2009-02-09::23:00:00 -0.118600    
2009-02-10::00:00:00 -0.876000E-01
2009-02-10::01:00:00 -0.515000E-01
2009-02-10::02:00:00 -0.171000E-01
2009-02-10::03:00:00  0.670000E-02
2009-02-10::04:00:00  0.150000E-01
2009-02-10::05:00:00  0.108000E-01
2009-02-10::06:00:00  0.380000E-02
2009-02-10::07:00:00  0.360000E-02
2009-02-10::08:00:00  0.138000E-01
2009-02-10::09:00:00  0.309000E-01
2009-02-10::10:00:00  0.488000E-01
2009-02-10::11:00:00  0.641000E-01
2009-02-10::12:00:00  0.768000E-01
2009-02-10::13:00:00  0.870000E-01
2009-02-10::14:00:00  0.907000E-01
2009-02-10::15:00:00  0.806000E-01
2009-02-10::16:00:00  0.519000E-01
2009-02-10::17:00:00  0.700000E-02
2009-02-10::18:00:00 -0.434000E-01
2009-02-10::19:00:00 -0.863000E-01
2009-02-10::20:00:00 -0.113700    
2009-02-10::21:00:00 -0.125700    
2009-02-10::22:00:00 -0.127200    
2009-02-10::23:00:00 -0.122200    
2009-02-11::00:00:00 -0.111100    
2009-02-11::01:00:00 -0.932000E-01
2009-02-11::02:00:00 -0.718000E-01
2009-02-11::03:00:00 -0.547000E-01
2009-02-11::04:00:00 -0.504000E-01
2009-02-11::05:00:00 -0.610000E-01
2009-02-11::06:00:00 -0.802000E-01
2009-02-11::07:00:00 -0.969000E-01
2009-02-11::08:00:00 -0.102800    
2009-02-11::09:00:00 -0.971000E-01
2009-02-11::10:00:00 -0.856000E-01
2009-02-11::11:00:00 -0.740000E-01
2009-02-11::12:00:00 -0.641000E-01
2009-02-11::13:00:00 -0.547000E-01
2009-02-11::14:00:00 -0.460000E-01
2009-02-11::15:00:00 -0.437000E-01
2009-02-11::16:00:00 -0.553000E-01
2009-02-11::17:00:00 -0.842000E-01
2009-02-11::18:00:00 -0.124900    
2009-02-11::19:00:00 -0.165200    
2009-02-11::20:00:00 -0.193500    
2009-02-11::21:00:00 -0.205400    
2009-02-11::22:00:00 -0.204100    
2009-02-11::23:00:00 -0.195500    
2009-02-12::00:00:00 -0.182300    
2009-02-12::01:00:00 -0.163400    
2009-02-12::02:00:00 -0.138700    
2009-02-12::03:00:00 -0.112500    
2009-02-12::04:00:00 -0.937000E-01
2009-02-12::05:00:00 -0.893000E-01
2009-02-12::06:00:00 -0.983000E-01
2009-02-12::07:00:00 -0.112000    
2009-02-12::08:00:00 -0.119500    
2009-02-12::09:00:00 -0.115300    
2009-02-12::10:00:00 -0.102000    
2009-02-12::11:00:00 -0.861000E-01
2009-02-12::12:00:00 -0.721000E-01
2009-02-12::13:00:00 -0.598000E-01
2009-02-12::14:00:00 -0.469000E-01
2009-02-12::15:00:00 -0.355000E-01
2009-02-12::16:00:00 -0.320000E-01
2009-02-12::17:00:00 -0.434000E-01
2009-02-12::18:00:00 -0.705000E-01
2009-02-12::19:00:00 -0.105200    
2009-02-12::20:00:00 -0.135500    
2009-02-12::21:00:00 -0.152400    
2009-02-12::22:00:00 -0.155400    
2009-02-12::23:00:00 -0.149700    
2009-02-13::00:00:00 -0.140500    
2009-02-13::01:00:00 -0.128600    
2009-02-13::02:00:00 -0.111900    
2009-02-13::03:00:00 -0.908000E-01
2009-02-13::04:00:00 -0.710000E-01
2009-02-13::05:00:00 -0.612000E-01
2009-02-13::06:00:00 -0.657000E-01
2009-02-13::07:00:00 -0.809000E-01
2009-02-13::08:00:00 -0.966000E-01
2009-02-13::09:00:00 -0.103700    
2009-02-13::10:00:00 -0.100200    
2009-02-13::11:00:00 -0.907000E-01
2009-02-13::12:00:00 -0.814000E-01
2009-02-13::13:00:00 -0.744000E-01
2009-02-13::14:00:00 -0.676000E-01
2009-02-13::15:00:00 -0.594000E-01
2009-02-13::16:00:00 -0.526000E-01
2009-02-13::17:00:00 -0.544000E-01
2009-02-13::18:00:00 -0.702000E-01
2009-02-13::19:00:00 -0.979000E-01
2009-02-13::20:00:00 -0.128300    
2009-02-13::21:00:00 -0.150800    
2009-02-13::22:00:00 -0.160200    
2009-02-13::23:00:00 -0.159100    
2009-02-14::00:00:00 -0.153000    
2009-02-14::01:00:00 -0.145500    
2009-02-14::02:00:00 -0.135300    
2009-02-14::03:00:00 -0.120000    
2009-02-14::04:00:00 -0.101200    
2009-02-14::05:00:00 -0.855000E-01
2009-02-14::06:00:00 -0.801000E-01
2009-02-14::07:00:00 -0.867000E-01
2009-02-14::08:00:00 -0.993000E-01
2009-02-14::09:00:00 -0.108600    
2009-02-14::10:00:00 -0.108100    
2009-02-14::11:00:00 -0.989000E-01
2009-02-14::12:00:00 -0.865000E-01
2009-02-14::13:00:00 -0.754000E-01
2009-02-14::14:00:00 -0.655000E-01
2009-02-14::15:00:00 -0.538000E-01
2009-02-14::16:00:00 -0.395000E-01
2009-02-14::17:00:00 -0.272000E-01
2009-02-14::18:00:00 -0.237000E-01
2009-02-14::19:00:00 -0.324000E-01
2009-02-14::20:00:00 -0.495000E-01
2009-02-14::21:00:00 -0.662000E-01
2009-02-14::22:00:00 -0.749000E-01
2009-02-14::23:00:00 -0.740000E-01
2009-02-15::00:00:00 -0.679000E-01
2009-02-15::01:00:00 -0.614000E-01
2009-02-15::02:00:00 -0.557000E-01
2009-02-15::03:00:00 -0.483000E-01
2009-02-15::04:00:00 -0.373000E-01
2009-02-15::05:00:00 -0.254000E-01
2009-02-15::06:00:00 -0.190000E-01
2009-02-15::07:00:00 -0.234000E-01
2009-02-15::08:00:00 -0.379000E-01
2009-02-15::09:00:00 -0.553000E-01
2009-02-15::10:00:00 -0.681000E-01
2009-02-15::11:00:00 -0.726000E-01
2009-02-15::12:00:00 -0.716000E-01
2009-02-15::13:00:00 -0.696000E-01
2009-02-15::14:00:00 -0.685000E-01
2009-02-15::15:00:00 -0.664000E-01
2009-02-15::16:00:00 -0.601000E-01
2009-02-15::17:00:00 -0.501000E-01
2009-02-15::18:00:00 -0.416000E-01
2009-02-15::19:00:00 -0.402000E-01
2009-02-15::20:00:00 -0.477000E-01
2009-02-15::21:00:00 -0.594000E-01
2009-02-15::22:00:00 -0.683000E-01
2009-02-15::23:00:00 -0.700000E-01
2009-02-16::00:00:00 -0.656000E-01
2009-02-16::01:00:00 -0.595000E-01
2009-02-16::02:00:00 -0.550000E-01
2009-02-16::03:00:00 -0.513000E-01
2009-02-16::04:00:00 -0.454000E-01
2009-02-16::05:00:00 -0.367000E-01
2009-02-16::06:00:00 -0.285000E-01
2009-02-16::07:00:00 -0.268000E-01
2009-02-16::08:00:00 -0.348000E-01
2009-02-16::09:00:00 -0.500000E-01
2009-02-16::10:00:00 -0.663000E-01
2009-02-16::11:00:00 -0.781000E-01
2009-02-16::12:00:00 -0.844000E-01
2009-02-16::13:00:00 -0.877000E-01
2009-02-16::14:00:00 -0.910000E-01
2009-02-16::15:00:00 -0.937000E-01
2009-02-16::16:00:00 -0.929000E-01
2009-02-16::17:00:00 -0.864000E-01
2009-02-16::18:00:00 -0.759000E-01
2009-02-16::19:00:00 -0.666000E-01
2009-02-16::20:00:00 -0.630000E-01
2009-02-16::21:00:00 -0.655000E-01
2009-02-16::22:00:00 -0.703000E-01
2009-02-16::23:00:00 -0.726000E-01
2009-02-17::00:00:00 -0.709000E-01
2009-02-17::01:00:00 -0.673000E-01
2009-02-17::02:00:00 -0.651000E-01
2009-02-17::03:00:00 -0.652000E-01
2009-02-17::04:00:00 -0.658000E-01
2009-02-17::05:00:00 -0.645000E-01
2009-02-17::06:00:00 -0.617000E-01
2009-02-17::07:00:00 -0.612000E-01
2009-02-17::08:00:00 -0.674000E-01
2009-02-17::09:00:00 -0.822000E-01
2009-02-17::10:00:00 -0.102400    
2009-02-17::11:00:00 -0.123600    
2009-02-17::12:00:00 -0.142000    
2009-02-17::13:00:00 -0.157300    
2009-02-17::14:00:00 -0.171100    
2009-02-17::15:00:00 -0.183400    
2009-02-17::16:00:00 -0.192300    
2009-02-17::17:00:00 -0.195000    
2009-02-17::18:00:00 -0.190300    
2009-02-17::19:00:00 -0.181000    
2009-02-17::20:00:00 -0.171600    
2009-02-17::21:00:00 -0.165600    
2009-02-17::22:00:00 -0.163100    
2009-02-17::23:00:00 -0.161600    
2009-02-18::00:00:00 -0.159100    
2009-02-18::01:00:00 -0.155100    
2009-02-18::02:00:00 -0.151400    
2009-02-18::03:00:00 -0.149100    
2009-02-18::04:00:00 -0.147900    
2009-02-18::05:00:00 -0.145600    
2009-02-18::06:00:00 -0.141100    
2009-02-18::07:00:00 -0.135600    
2009-02-18::08:00:00 -0.132800    
2009-02-18::09:00:00 -0.136100    
2009-02-18::10:00:00 -0.146000    
2009-02-18::11:00:00 -0.160800    
2009-02-18::12:00:00 -0.177400    
2009-02-18::13:00:00 -0.193200    
2009-02-18::14:00:00 -0.207400    
2009-02-18::15:00:00 -0.219200    
2009-02-18::16:00:00 -0.227400    
2009-02-18::17:00:00 -0.229300    
2009-02-18::18:00:00 -0.223300    
2009-02-18::19:00:00 -0.209800    
2009-02-18::20:00:00 -0.191500    
2009-02-18::21:00:00 -0.172800    
2009-02-18::22:00:00 -0.156400    
2009-02-18::23:00:00 -0.143600    
2009-02-19::00:00:00 -0.133700    
2009-02-19::01:00:00 -0.125800    
2009-02-19::02:00:00 -0.119700    
2009-02-19::03:00:00 -0.115100    
2009-02-19::04:00:00 -0.111900    
2009-02-19::05:00:00 -0.108600    
2009-02-19::06:00:00 -0.104500    
2009-02-19::07:00:00 -0.994000E-01
2009-02-19::08:00:00 -0.949000E-01
2009-02-19::09:00:00 -0.940000E-01
2009-02-19::10:00:00 -0.991000E-01
2009-02-19::11:00:00 -0.111400    
2009-02-19::12:00:00 -0.129700    
2009-02-19::13:00:00 -0.151900    
2009-02-19::14:00:00 -0.175200    
2009-02-19::15:00:00 -0.196500    
2009-02-19::16:00:00 -0.213300    
2009-02-19::17:00:00 -0.223200    
2009-02-19::18:00:00 -0.224600    
2009-02-19::19:00:00 -0.217100    
2009-02-19::20:00:00 -0.202100    
2009-02-19::21:00:00 -0.182100    
2009-02-19::22:00:00 -0.160800    
2009-02-19::23:00:00 -0.141600    
2009-02-20::00:00:00 -0.126900    
2009-02-20::01:00:00 -0.117600    
2009-02-20::02:00:00 -0.112600    
2009-02-20::03:00:00 -0.110100    
2009-02-20::04:00:00 -0.108000    
2009-02-20::05:00:00 -0.105300    
2009-02-20::06:00:00 -0.101400    
2009-02-20::07:00:00 -0.967000E-01
2009-02-20::08:00:00 -0.924000E-01
2009-02-20::09:00:00 -0.897000E-01
2009-02-20::10:00:00 -0.912000E-01
2009-02-20::11:00:00 -0.990000E-01
2009-02-20::12:00:00 -0.115000    
2009-02-20::13:00:00 -0.139500    
2009-02-20::14:00:00 -0.169700    
2009-02-20::15:00:00 -0.201000    
2009-02-20::16:00:00 -0.228200    
2009-02-20::17:00:00 -0.247700    
2009-02-20::18:00:00 -0.257600    
2009-02-20::19:00:00 -0.257500    
2009-02-20::20:00:00 -0.248800    
2009-02-20::21:00:00 -0.232400    
2009-02-20::22:00:00 -0.211000    
2009-02-20::23:00:00 -0.188000    
2009-02-21::00:00:00 -0.168000    
2009-02-21::01:00:00 -0.154400    
2009-02-21::02:00:00 -0.148000    
2009-02-21::03:00:00 -0.146300    
2009-02-21::04:00:00 -0.145300    
2009-02-21::05:00:00 -0.141700    
2009-02-21::06:00:00 -0.134600    
2009-02-21::07:00:00 -0.125300    
2009-02-21::08:00:00 -0.115800    
2009-02-21::09:00:00 -0.107200    
2009-02-21::10:00:00 -0.100900    
2009-02-21::11:00:00 -0.987000E-01
2009-02-21::12:00:00 -0.103900    
2009-02-21::13:00:00 -0.119500    
2009-02-21::14:00:00 -0.145500    
2009-02-21::15:00:00 -0.177800    
2009-02-21::16:00:00 -0.209600    
2009-02-21::17:00:00 -0.234200    
2009-02-21::18:00:00 -0.247900    
2009-02-21::19:00:00 -0.251000    
2009-02-21::20:00:00 -0.245000    
2009-02-21::21:00:00 -0.231800    
2009-02-21::22:00:00 -0.212300    
2009-02-21::23:00:00 -0.188900    
2009-02-22::00:00:00 -0.166000    
2009-02-22::01:00:00 -0.149100    
2009-02-22::02:00:00 -0.142200    
2009-02-22::03:00:00 -0.144300    
2009-02-22::04:00:00 -0.150700    
2009-02-22::05:00:00 -0.155000    
2009-02-22::06:00:00 -0.154100    
2009-02-22::07:00:00 -0.148600    
2009-02-22::08:00:00 -0.141700    
2009-02-22::09:00:00 -0.135900    
2009-02-22::10:00:00 -0.131800    
2009-02-22::11:00:00 -0.130300    
2009-02-22::12:00:00 -0.133500    
2009-02-22::13:00:00 -0.145700    
2009-02-22::14:00:00 -0.170100    
2009-02-22::15:00:00 -0.205400    
2009-02-22::16:00:00 -0.244800    
2009-02-22::17:00:00 -0.278900    
2009-02-22::18:00:00 -0.301000    
2009-02-22::19:00:00 -0.308900    
2009-02-22::20:00:00 -0.305300    
2009-02-22::21:00:00 -0.293000    
2009-02-22::22:00:00 -0.273600    
2009-02-22::23:00:00 -0.248000    
2009-02-23::00:00:00 -0.218600    
2009-02-23::01:00:00 -0.191100    
2009-02-23::02:00:00 -0.172200    
2009-02-23::03:00:00 -0.164600    
2009-02-23::04:00:00 -0.165100    
2009-02-23::05:00:00 -0.166200    
2009-02-23::06:00:00 -0.160900    
2009-02-23::07:00:00 -0.147700    
2009-02-23::08:00:00 -0.129700    
2009-02-23::09:00:00 -0.111800    
2009-02-23::10:00:00 -0.967000E-01
2009-02-23::11:00:00 -0.842000E-01
2009-02-23::12:00:00 -0.751000E-01
2009-02-23::13:00:00 -0.730000E-01
2009-02-23::14:00:00 -0.830000E-01
2009-02-23::15:00:00 -0.107800    
2009-02-23::16:00:00 -0.143800    
2009-02-23::17:00:00 -0.181300    
2009-02-23::18:00:00 -0.209900    
2009-02-23::19:00:00 -0.223900    
2009-02-23::20:00:00 -0.224200    
2009-02-23::21:00:00 -0.215400    
2009-02-23::22:00:00 -0.200700    
2009-02-23::23:00:00 -0.181100    
2009-02-24::00:00:00 -0.156900    
2009-02-24::01:00:00 -0.131300    
2009-02-24::02:00:00 -0.111300    
2009-02-24::03:00:00 -0.103000    
2009-02-24::04:00:00 -0.107000    
2009-02-24::05:00:00 -0.116500    
2009-02-24::06:00:00 -0.122100    
2009-02-24::07:00:00 -0.117900    
2009-02-24::08:00:00 -0.104200    
2009-02-24::09:00:00 -0.870000E-01
2009-02-24::10:00:00 -0.714000E-01
2009-02-24::11:00:00 -0.591000E-01
2009-02-24::12:00:00 -0.495000E-01
2009-02-24::13:00:00 -0.436000E-01
2009-02-24::14:00:00 -0.463000E-01
2009-02-24::15:00:00 -0.631000E-01
2009-02-24::16:00:00 -0.952000E-01
2009-02-24::17:00:00 -0.135500    
2009-02-24::18:00:00 -0.172400    
2009-02-24::19:00:00 -0.195900    
2009-02-24::20:00:00 -0.203300    
2009-02-24::21:00:00 -0.198400    
2009-02-24::22:00:00 -0.187200    
2009-02-24::23:00:00 -0.172400    
2009-02-25::00:00:00 -0.154000    
2009-02-25::01:00:00 -0.132200    
2009-02-25::02:00:00 -0.112000    
2009-02-25::03:00:00 -0.100800    
2009-02-25::04:00:00 -0.103300    
2009-02-25::05:00:00 -0.116800    
2009-02-25::06:00:00 -0.131900    
2009-02-25::07:00:00 -0.138700    
2009-02-25::08:00:00 -0.133200    
2009-02-25::09:00:00 -0.119300    
2009-02-25::10:00:00 -0.104000    
2009-02-25::11:00:00 -0.920000E-01
2009-02-25::12:00:00 -0.837000E-01
2009-02-25::13:00:00 -0.781000E-01
2009-02-25::14:00:00 -0.773000E-01
